role,task,run_id,parent,source_children,finite_children,published_unique_edges,status_target_children,status_certified_invalid_children,unknown_status_children,unregistered_missing_slots,validity_dominance_edges,certified_relations,unresolved_relations,source_pair_capacity,published_coverage,certified_coverage,coverage_gain,lost_relation_recovery
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__13087fea096c43aebfe1032155993bc3,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__13ce659dd2ed43a8bbc7682eec63996a,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:27,random-acts-of-pizza__14a8a5ff56ee48fa8f6ca54f8eedd0c1,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:20,random-acts-of-pizza__167ca9ea87ea48589119c958832439a7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__17952c24b15849f5b92644c4fff98a72,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__1886de492cb147dfa5bb9c9ef6659bdd,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:24,random-acts-of-pizza__1c2cf636b04d40f5b0b8fea347ac6c36,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__1c4d1b89243d4997a9042d724db9ebe7,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:20,random-acts-of-pizza__1c6c2483bbde4e2fa2a88eebd0d8d1f7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:22,random-acts-of-pizza__1cfd77e765af4ed9bc152224999fbcbf,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__1d092b4517e44accb1d01004035935a1,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__1dcce0c1420c422e9b09bb24057ff274,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_ours_20260727.jsonl:64,random-acts-of-pizza__206bf5a6645e43c29cd2b8550b00c3bc,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__2194382eb2ed442a8fed50199a9bd1f8,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__21995d0c70884f809565e7bdec4002ef,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0811.jsonl:20,random-acts-of-pizza__22bb5e6414a049afac6eebfc54af616a,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_gen2A.jsonl:0,random-acts-of-pizza__24bf9eb8ca564707a5eaa5d80e66bc11,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_ours_20260727.jsonl:65,random-acts-of-pizza__26877cdc019d494fb206a687e22405b2,4,2,1,2,2,0,0,4,5,1,6,0.16666666666666666,0.83333333333333337,0.66666666666666663,0.80000000000000004
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__2810daa7cafc4370b54cd4667a4d3235,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__282b9985cedc49f4b936875cf3f2e498,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__284db7f4a5714e3890aeca004763c0d3,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__285789f6d9a640baa21eddf7808c5614,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__28c4e27e2598413aa70d7a03cf1c6e1d,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__295ca61d7b7d4d2eac44ea1305a84a1b,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_ours_20260727.jsonl:73,random-acts-of-pizza__298da08e2dea42fcb8f3797ad8fb4bee,4,2,1,2,2,0,0,4,5,1,6,0.16666666666666666,0.83333333333333337,0.66666666666666663,0.80000000000000004
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__2a177f4fe4624b298a5e63e4e09ecc1e,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__2ae06ba19f96463888782f3b0bf0d75a,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__2e177df43dc748399675c5b747fdb647,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:22,random-acts-of-pizza__2f031438b80c4594b3f64ef4e71ea26d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:24,random-acts-of-pizza__2f65673de7de4adfaa2f8285302d5bb7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__340b1995038342c5ba916123ad2821db,3,2,1,0,0,0,1,0,1,2,3,0.33333333333333331,0.33333333333333331,0,0
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__3482fa2cc08a4a9e99c018fd4b27b969,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__34c856e2a56b4261b72c524870a007b6,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:22,random-acts-of-pizza__34d3d2222a3b4e3ba8101cdf037ac8cb,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__354478d8906e4bbc8690d5f030317c4d,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0811.jsonl:22,random-acts-of-pizza__3627c3252fe544598cc7736c1f05f2f4,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__36329f898bcc46d3be841a0db0abe913,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__36a449bfd46744a4adbeb72a2503f404,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__376f0f7c360e4d7fb6d0bd659228b150,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__38fb084a8fd64c0ab9d29769e1beddde,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__39fc988a7e9443b5abf1a5da36af0062,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:23,random-acts-of-pizza__3a350d89737b45e9ae55edcc6b7ccbdf,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__3c9ccefdcf0a4be2957ed5c202e120fd,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__3d8e82e92cab44bd8b703f95fe5a5645,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__3e6c5b32db89416cac61c08217bbc491,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0810.jsonl:23,random-acts-of-pizza__3e97b87c3b154a27b8e4c7077032d09a,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__3f8afccb02334e2a9fc5509b27e0533f,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__4017f0e50eb444c6b5a3e14e4860b054,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__4042d9f736a549a4a86caab2566ae6c1,3,2,1,0,0,0,1,0,1,2,3,0.33333333333333331,0.33333333333333331,0,0
train,random-acts-of-pizza,cards_senior_0811.jsonl:24,random-acts-of-pizza__4049567475d341f290b5e85da77e2997,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:20,random-acts-of-pizza__42b9442362b64d20b43c4f7369299e26,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:20,random-acts-of-pizza__4484a759adfa4b7885d25b38e70ffc41,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__44bf418a507f4985a848c512c28672e7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__46171dce1a2644aa92081024e4b501fa,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__4622bff9734540b9885c9f420f65c29a,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__463c9d0910a44dcc84b12a7ccd6dff2c,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:22,random-acts-of-pizza__472babbe62e840218d802b43f61a5a05,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:23,random-acts-of-pizza__47e0373920e245d1bd462d97676fe418,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:23,random-acts-of-pizza__4806a51dbcf74b3d887cf13f2bcba57e,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__49a897ff168a4c36bc7d4186c75b7f86,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__4ec7c05b50c54dffb0989cf98dc158fa,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__52836b4446a4453ca3902c973b162329,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__538ba26caf3f49769e905270ee04098b,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__547445ca5da746c7809f14a5b2bff55f,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__58142a6d02e84c0790f896aed418e2d5,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:20,random-acts-of-pizza__5923655a074b4d309fad3da070c46900,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:22,random-acts-of-pizza__5a4d9f74c3884532a2b63b7eaaec9dd9,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__5a82eafeef37482b89efca0f2a3e91a0,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__5bca920bd22e45d694442bcfdab48eee,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:22,random-acts-of-pizza__5df0defa5eba4c0c89f83ce16d14035d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:22,random-acts-of-pizza__5eb0f2e6c0b24c8c8c5cc444069108b9,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:27,random-acts-of-pizza__5fa1a576523c4179ba70ead2f473d1cc,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__60484110b0234a60a5a2a28375555739,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__60dfb6b2d5d84cc5bdda4d8efb4f0c06,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_gen2A.jsonl:0,random-acts-of-pizza__61410e26fc614db6b38e1b81eb437f60,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,random-acts-of-pizza,cards_ours_20260727.jsonl:73,random-acts-of-pizza__647b669e2f4143e5ad70c2731f644b20,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__65b340a0e54c41a2948650e37e2147f8,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__65b54b6808fd4d1b882e16b2237f2ad1,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__67f598c28ba54f9da159eeb23c6a12d0,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__692fded9a3a04356b52a04c6876a4f40,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__6a77384e25f54582b7f848c1192f9aba,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__6a7ba9621dec44399c58380a0c60aa18,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__6a8c90c72a984bf8a29414979304aacf,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__6c48a3604c1148e1914120385944892b,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_ours_20260727.jsonl:65,random-acts-of-pizza__6e9e190966bc474a9cde9e47293500fc,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__6ea7203847b148498c9db13421c425fa,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:23,random-acts-of-pizza__6f3b0ad854bc400fa1fcc11a4b6d0ae8,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__71d6059880f74356ad7d871b29c7200e,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__721cc278932544269da493c7c971f862,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__7298efe77f2443e7b9c4a977baf808fe,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:23,random-acts-of-pizza__72fb3e3045ea4844aaa7eae29e0938bf,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__7339568edd0a4295aba2c7204d1121fe,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__7374513d7d114553bd1661a8157f925e,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__74469fca82704eb09da700630da10514,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__74f69965245e4785a8ff0d700f058771,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__7549883fe4054b95addb42bee397a692,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__7587eb4807434350aa330ea911c8c881,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__76eb4f6329ae48519e2928aa6d03225f,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__78c5309328e643c8a4abffb56ab4cb93,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__791b3c88658542a4b0cdbec8399d1f57,3,2,1,0,0,0,1,0,1,2,3,0.33333333333333331,0.33333333333333331,0,0
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__7a0d280d3c1a4a70a8d1c6121a55a947,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__7bed1b1b80c444da8ce9d8a9048ce6c9,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__7d55d732d2064a528fccee1af89f93cf,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__80144b28b38745b18dd5eee64b825688,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__805ad3f537c843598a655fe393b2679a,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__80f695a10a4b49b89d304142e3727dd5,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:22,random-acts-of-pizza__839e160064c546af920d8e4a2eab7859,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__847fe261f69d45dea587ea926efb7eb6,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:23,random-acts-of-pizza__848ee60154604c33aabf42a4fe904217,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:27,random-acts-of-pizza__850830b7459f4940aa28defb892d60c7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__85ac5a6189a145fa9625abb2d47d7e06,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__88fabff94a0c493084058ee1ed9dde01,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:23,random-acts-of-pizza__8937c575728c461b92a0a048ed5e1839,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__8ab4b109487a4659b6ae35c71798f4a4,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__8bf3edd2911546f1a0a826d093c8a0e2,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__8d187315001d436184fd58299d61a973,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_gen3A.jsonl:1,random-acts-of-pizza__8d7196d7a716455ba20f0edd8acdbe65,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__8fad777d653f47769d40cbe36a95d2c3,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__91d6a678108b4490b14f35921a25c634,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__92fd415383f84c5b967fccada8f186a5,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__93063099dbc94bdf95c2550b784ed1d3,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__94afc1c535e448b291c6eabdc6ff7155,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__95a05fc6636e4f518d7081275372b769,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__95abc8b7f80d4f2aa19915de296fd678,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__9723e895ae304c74bee7e284d04b5ce0,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_ours_20260727.jsonl:61,random-acts-of-pizza__97aaebc55fd34f658b73578b181f3d55,5,3,3,0,0,0,2,0,3,7,10,0.29999999999999999,0.29999999999999999,0,0
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__97d54147ad324971885df2ce3fabe374,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__982a3f3c91464f9cb37c774e87191d9e,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__98779a90704c44dd97b8525213019ccb,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_gen2A.jsonl:0,random-acts-of-pizza__99595275dadf48cd9e8089a56a00d533,5,2,1,3,3,0,0,6,7,3,10,0.10000000000000001,0.69999999999999996,0.59999999999999998,0.66666666666666663
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__9a0911c4c13b437f90c5e1ae280ff6ce,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:19,random-acts-of-pizza__9b780e86e3fc488da9130b40edb68139,3,2,1,0,0,0,1,0,1,2,3,0.33333333333333331,0.33333333333333331,0,0
train,random-acts-of-pizza,cards_senior_0811.jsonl:25,random-acts-of-pizza__9c01431ca04a49a8a0911a06c69dadf6,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_gen3A.jsonl:1,random-acts-of-pizza__9d04904daecb48e7b959d99887406667,5,3,3,0,0,0,2,0,3,7,10,0.29999999999999999,0.29999999999999999,0,0
train,random-acts-of-pizza,cards_gen3A.jsonl:1,random-acts-of-pizza__9e0afffd6b754b0c9b525234a29acafb,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__9f662ea7663e4011a1719bb0c02091d7,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__9fb0ce07e57646a38cf708223706ab57,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:17,random-acts-of-pizza__a0925f2084534bd5af080c7f3e9dabcc,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:23,random-acts-of-pizza__a27cf2e430be41dda8d5967e6a4ae870,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
train,random-acts-of-pizza,cards_senior_0811.jsonl:20,random-acts-of-pizza__a381fe3f2ab94a97b73d67c7fb76d97c,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:27,random-acts-of-pizza__a51b50e9143b4b25a8a4215065d7d3b0,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_ours_20260727.jsonl:47,random-acts-of-pizza__a65315b796754f36b80494709bef2583,5,3,3,0,0,0,2,0,3,7,10,0.29999999999999999,0.29999999999999999,0,0
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__a85b5e9dd14d47b3b55bd928322cb091,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0810.jsonl:22,random-acts-of-pizza__a9094c74c25644c1861827634f4272bd,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
train,random-acts-of-pizza,cards_senior_0811.jsonl:21,random-acts-of-pizza__a9e5173b4ac2438f85820de9b641ca11,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
train,random-acts-of-pizza,cards_senior_0809.jsonl:18,random-acts-of-pizza__aa22f240410d4ddaa8105e70eb30bbe8,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
