role,task,run_id_sha256,parent_sha256,source_children,finite_children,source_identity_available,missing_identity_children,certified_invalid_children,unknown_source_children,published_direct_relations,status_direct_relations,execution_only_direct_relations,published_transitive_relations,status_transitive_relations,execution_only_transitive_relations,published_top_set_size,status_top_set_size,execution_only_top_set_size,published_winner_identified,status_winner_identified,execution_only_winner_identified,newly_identified_by_status,newly_identified_execution_only
train,leaf-classification,dd622d9ce6a375e778366d885dac936b0a0c23a8bf5f07f8bfc18061fa8918ef,b15932aa0b2204b11148a08dd086b9116daeda806b042387ab3e2ea9d1b18567,3,2,False,,0,1,1,1,1,1,1,1,,,,False,False,False,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,cc4286ccde615dcfcefa33e71edaf8ee3e8e04fa88167552176c27a95e9dacf8,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,ee417c07cad94f763e132513ffbd4b10334d6e3693a789d39ac29b175ba82784,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,9fae6334c11ca8048e98bb88f4ff1e4a94c16d923ab8760e225b4ae1587e937c,2efa089a638ee8be5f0e40266e2da45f03209600eb98b855ddb56bb7cbb37b0c,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,dd622d9ce6a375e778366d885dac936b0a0c23a8bf5f07f8bfc18061fa8918ef,f4ea4e4951631b7ff6508d451c661d833ce8f87fc70f0ffa5c9146565077e460,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,86a77376aa282b29714e10299b75a1c2b51ddf89cb5abcdaafd7bb6dcf563712,b7fae2568fab39b1e1e82ccc8f44bf8a198c66a6b6ff1380802c4f6c54a1a5cd,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,721fe57e081a27700d408ec53a138904cf073c031963c3232ecf4940efa2edd0,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,96408beaaee0ea62fb27cf14a100ec10dbd1d8aedd0cd190eea34b20eedae05d,25b749a4291075f719f3f1d3b4f53113b8aabc5f2bde5550d722770b30a62551,5,3,True,2,2,0,3,9,9,3,9,9,3,1,1,False,True,True,True,True
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,c1917158799ae6947d133b193357cfd326d921596aef82d6714827fbf87f1967,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,fd62b7911262d1c44ca059fb2a0ff038f66a4a14d9ad719e71d8035d9d1720ca,481782a896c9be62c72ac312e2a63d01ba96c4885e8c7043b40bcddae94ac47f,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,7a238934e0ff35841e18f2f69adbef98386422dfc9ce87d625520ab5443e545d,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,b62bceaa2a780b22d8893e25db93f00923f96516c532918833c3a9c87f2aa4c3,03be022b30a790e4a45da700a9b290f2085608a0d2403e78e2fec11573bd5e91,3,2,False,,0,1,1,1,1,1,1,1,,,,False,False,False,False,False
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,2dc2bff465eedb14f8fcf9ea6337cf11afb4d6ba58b18208fde2f9e902454718,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,a99c15d41a6009e9199815438eed07571b901ce0f9899c1d760ff2d82d150cb0,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,4368931e5667cbf8446c1f8d4ca8e22b2b8d274f65effca37c6515d9a6ece548,a8b70884f45e6515c7228524ccdf4b3ee156b3e7126995112adc06e83510357f,5,2,True,3,3,0,1,7,7,1,7,7,4,1,1,False,True,True,True,True
train,leaf-classification,dd622d9ce6a375e778366d885dac936b0a0c23a8bf5f07f8bfc18061fa8918ef,b870978067c7a3e6b6392ea6ad8363b230ffb7ad7f8ffa9dae8ca2c6cdd14e92,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,86a77376aa282b29714e10299b75a1c2b51ddf89cb5abcdaafd7bb6dcf563712,4ee3f8b746161d6296e1ed36732c9d7b5751e5f47c0e2ac9697daee45e60cfdf,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,2477b88a3bbc6f8ee02aef5fbbf1ecadedfc554d42b7abfa32323077cf1f7b37,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,e67d0f3ad4e5b2228cf9f99b4fac0121bea01cb59cd5b613b8a768b6277ae201,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,8705cfe9996d00be1467ece5b9562f0a80cc7d2031d56ca72dba03f5d8adcd6c,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,1f31de96a8a74067d7cbf206a218c51fe6cb4254d437c41d6b7f8900cf31748f,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,09468535169a6c9cc50de479adf143cd06b8f542b062da3aec26568596b45be6,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,9fae6334c11ca8048e98bb88f4ff1e4a94c16d923ab8760e225b4ae1587e937c,4e51a6277c55da93e890a844920847c9272f8a71beffcaa1909a1ea64146b89c,3,2,False,,0,1,1,1,1,1,1,1,,,,False,False,False,False,False
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,5aebb0e78a091fc844f3480e39ce7421632fe88d5571b91f337ab34ab3577e4f,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,86a77376aa282b29714e10299b75a1c2b51ddf89cb5abcdaafd7bb6dcf563712,ae54e1740ccfaaba775f59e64bbc75f8402005097d718f057d7a9cce55b96dee,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,2c1d13814a70c04e3503fd61c2e66dc17bb09211e2f720e67173a80db45a8e23,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,c96f3b605d45fc5b4b2e780c4a0f404e362e421c93254dc2a13b761cf12e1681,c52c0aba4bbbebbc7acb1934d7814c75f5cd80b55bffa2708a10d06956787db8,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,05ba648b7baac278c922e8847c3ccb2a3d799e467fa5dfdb6e26a046e9f8c218,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,86a77376aa282b29714e10299b75a1c2b51ddf89cb5abcdaafd7bb6dcf563712,faddf157b195110cb5acbf899260a018a03fb52c553111f1a7b354055d1dd991,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,f3129c6ee150227df811e8fe59dbc05d7763410805519de2cbceaf68b8f269d2,8d336ac15fdddd8745aa127966f8f292ad29050717165f96eecbb060cb8c8eff,5,3,False,,0,2,3,3,3,3,3,3,,,,False,False,False,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,865ea8856ab7190644e94c719c9793f5ec9f519475d6d9486584ab3022d4f2bf,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,9fae6334c11ca8048e98bb88f4ff1e4a94c16d923ab8760e225b4ae1587e937c,b1828648016c9cbc94b48a7c5689540d39a0f39b41d4ff97439a7174fc65f04b,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,463e2e79aead44b0f6fd0622700e5a33ef44b2464507945f92bcac3b349707bc,84e98dc81e1514ce2ba76542fbd1a4ee0d73e8fb2b49498020f44c4005da7d88,5,4,False,,0,1,6,6,6,6,6,6,,,,False,False,False,False,False
train,leaf-classification,b62bceaa2a780b22d8893e25db93f00923f96516c532918833c3a9c87f2aa4c3,027ac8436a3c63650366763b254abe86e38b720bff3c5ef3717e84b661c756d4,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,71c0ae7d8db06a4ac0581268d904433c9b7ad7a682b3da9406aaf0a309493f2c,6cbb184889c050f51788c73195b59ad3c265e44079a8617a8b3998fe50d7474e,3,2,False,,0,1,1,1,1,1,1,1,,,,False,False,False,False,False
train,leaf-classification,fd62b7911262d1c44ca059fb2a0ff038f66a4a14d9ad719e71d8035d9d1720ca,9365824a308931b8361b67388bb324cf5c3977f744a2a677f76481794c4061c3,5,2,False,,0,3,1,1,1,1,1,1,,,,False,False,False,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,f0c2dc50fa29e9f1c07afde156aacd8181fe4f86ad58e1a77cd8d10536e59bd8,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,448c7a333107936b01d3d1cfc0c49b8cd95af50e256340f70523ac5867bc8fdc,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,557910be04b92b54186ca403ab805704502cb6b55f6dee9bad2c8aa6168c7347,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,6280ada098ca87b7e4f35882225e5121638244dfca318187246776a76397a9da,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,ba1dd4fad338b5398a5da0239d736946e688bc3706f6208f34c592308728d823,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,4e3db5e4f41d26b22c0b92f8cc4f3c1f03c4e77586fa19fe6f8aefe26b4ef36d,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,dd622d9ce6a375e778366d885dac936b0a0c23a8bf5f07f8bfc18061fa8918ef,2934b435352f81f7217cc40925e19759f9c777685eb222d177c13f305bc3ef1f,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,32aa4d89443cb02efb58a889774589711d488a6c40d99dc99cb018f59ec04af1,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,2f639ac881adf77854a5b4abb23a90fd4efcb0492c83c25973040e4d2209f929,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,e61fffdb515f3ce9f4408a6fc652bcdeecdd6ec763562e8c4c1e9e23cbc76718,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,893780000ab9aeceaebe215840fe604bbca940dddd88b774c75835cf7522aeb7,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,284d0ff282a55e29147d8ecee1018936518a9dbf26cb781c471a9b48423672fb,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,477ffb2279045b05046aa39c850458a1abc338230210fd51e8d1b42de6d6fae5,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,c96f3b605d45fc5b4b2e780c4a0f404e362e421c93254dc2a13b761cf12e1681,6faac94e3916692dd988ac4e26fc5f4777ef3c5874489623fb98d3c79edcfb9e,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,bfa038feb2e374cc21a9e4e795777a6ae89939f422d711fa52cc20ee7fb1b11a,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,b62bceaa2a780b22d8893e25db93f00923f96516c532918833c3a9c87f2aa4c3,6b5d0b5a2e6d66d2857f388aaa4ae3e2a0073eb9387cc69ca91a222dd9fe69ad,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,62847432b799b23c4eb94938d97c16b264d53a92cae45879dd46577bc1613e79,785e09bebf8acbeba493f2715549a22fe29d0b7877067499ed87b11d944f7547,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,c96f3b605d45fc5b4b2e780c4a0f404e362e421c93254dc2a13b761cf12e1681,421eb95cea43b33d9abcdbf475812fffa94bdd548d38b0da93a656cb298673b5,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,3c422cdee49fd32e77927fcca27d939b21bc4942218c28a66883e99c32c07176,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,f8477ad3ae405afab9b5007a3b1275d8df61661bb0b7805c450265f6afed3f6b,306f6df9c1044e1e8901bfc7cfb5926cdc56e1a7ececf48a5f9827fc3781c6bb,5,4,True,1,1,0,6,10,10,6,10,10,2,1,1,False,True,True,True,True
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,e158f5f2bf69de5e48f671b41026bbb7599b1488a4fd633bdbbff7313c631900,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,1ca65177d5bdfca2873c4789e1b9d5e84d86d5458be4b633060855397df07090,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,5facb1cbef7699c45e6bb994eb3963588e68a39913a090cbe4c60da937002b7c,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,c152e53e66638a643ad219d914d832a9138eb533b4525a31d0ba6a5cde5da4d7,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,a6bec641140ce70043675e6a26f360288ed52292dbf535cd41f5ca34b0048dae,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,573450b2cf881f7d857725d584758ede67dc8994d9d8b684163adaf1c14cd408,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,a8a333389e6962a46a3a295d02f4e612a48fefabd05245d65abd83c9df1baac9,17387ceb1ade8ddff379a32233d4f1d183e175b3ef1d9326e172c81d34613c92,5,3,False,,0,2,3,3,3,3,3,3,,,,False,False,False,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,69ae9875dfb76eac76c98df8b93ee606a14535822a5bdf340f3eb4ec8dc4e558,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,8e6c9d48aff7b8f60f677c88119df918dae5c38fdd2ff5112457d6cbc1fa5dde,c70456a2606d9c1363d5d726f06489792f6d4189896cfab4bc8273e44fc7520c,5,3,False,,0,2,3,3,3,3,3,3,,,,False,False,False,False,False
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,00baa2ef9380993a5cb3a22ca5d059d562fba9d8302298f6e567d35dbb967d60,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,e2728d78d0e8437de58dc24d2c5ef0bbb72af5b2815224e4c45c67153e94679b,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,c1c951f1d90b295c2d685efbcf850dee9e2fe4cdd18aa5f8395f9bab0b15a29a,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,64f7598c2b30d804f21b174451ced53f133ada17e9148b67ca2be2c2868e8ab0,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,8e9973186330876d4e3772e63856a6dde2c46072e6373f35387e445983b7c744,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,ff368b5de36ab563c5ca20e608aa3822def6f7918be632a6969a6fb0a4b9143f,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,86a77376aa282b29714e10299b75a1c2b51ddf89cb5abcdaafd7bb6dcf563712,973c96ffdd9217af815f06ed4fe900a47794fcbdda8db6652e01c780d7a9b312,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,e21a32815e6d63a5ad01ba7ac8a1c41d5fc6af3697f721e3642a147931999dd8,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,3ad7f8839a723db9ee2b0435e7308951e4b9f6be2467eb1a7f455ad6e8dc018c,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,a8a333389e6962a46a3a295d02f4e612a48fefabd05245d65abd83c9df1baac9,f568c98e41e3ef1351d9d1d3a8b6f11671f9dc332226519cb39b08f47fd8e20c,4,2,True,2,2,0,1,5,5,1,5,5,3,1,1,False,True,True,True,True
train,leaf-classification,dd622d9ce6a375e778366d885dac936b0a0c23a8bf5f07f8bfc18061fa8918ef,834dfb21710ee4262175463485d40e2f5623861a482c2ed466e70c85071d6601,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,e5a04e0daccc871d502720534ed9398b1d1b27da3fa315c3b014be0ec8987306,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,c77ae12abb7a4d52e27340a03c4c31ca6a0552c84b71442a011d4683b255065b,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,baf0ac8ad71e00608e2c6a7c095f013a34d5b52220721f22f83005358c34f483,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,96408beaaee0ea62fb27cf14a100ec10dbd1d8aedd0cd190eea34b20eedae05d,7c8e774e5f7841a8632744275da74f1056195b10166c07f9a95ee1c812e487d1,5,3,False,,0,2,3,3,3,3,3,3,,,,False,False,False,False,False
train,leaf-classification,2acfaf3f197dd784c7a4f9dcbd8e26a9f9c38425459623114cc59fcd6a4587fd,f991ed98368fd1de4ff4ca67221c30d1743f7a74ea6050a278e3fe0e94cbc3a4,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,e8ebab13f14503d49e1976fd1b08ed26eaf6759ea700c7fe52b1aaefba0b6d39,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,9fae6334c11ca8048e98bb88f4ff1e4a94c16d923ab8760e225b4ae1587e937c,9bc4c2281f66c96acd2b542fc88326dc92cdf10cb7b5edf8ca218df6d047ddf5,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,b55b57f9ae8ef161f80f8e85ad21eacc9b224a3e745642b165b9828b4fc41291,179ac0fe3ed9b94d3e305bb6d72f872b42e7a09dfcb0befa44fbcdbff566d011,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,f8477ad3ae405afab9b5007a3b1275d8df61661bb0b7805c450265f6afed3f6b,2b018677affc0b55460e67aaf7bc8e3b8884686df66044acc1ad4b91614ea68d,5,3,False,,0,2,3,3,3,3,3,3,,,,False,False,False,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,1c856df802a05c95b1db91497df7b4566c7dec53de4806c27b513a73bc41cba8,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,9fae6334c11ca8048e98bb88f4ff1e4a94c16d923ab8760e225b4ae1587e937c,53b6d016e7644c55b4777c94088bf0ecd8b1df0dc5027efcc712be8ee2a42442,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,96408beaaee0ea62fb27cf14a100ec10dbd1d8aedd0cd190eea34b20eedae05d,16067f4e8de6c26772b54c5494a04b69a794e891d62a1841dafbd3bf41ef1db0,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,26e8dcafe66d4242a079ee0482ed345505bb3428db2b3966db3943153ea6e487,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,9fae6334c11ca8048e98bb88f4ff1e4a94c16d923ab8760e225b4ae1587e937c,06075729d4a3a993bb9daf897a8a26c093fe4466db7d8e5799935fcb5a74ed04,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,9fae6334c11ca8048e98bb88f4ff1e4a94c16d923ab8760e225b4ae1587e937c,f008b5dd0f3532e162136d46666e535ea26e7d374a41dfabd8f4832f97da63e2,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,8e6c9d48aff7b8f60f677c88119df918dae5c38fdd2ff5112457d6cbc1fa5dde,3f5936a5ea4e6ae3945f03fb40a450fef2b698680ac5c1e457f38f98f0442ad5,5,3,True,2,2,0,3,9,9,3,9,9,3,1,1,False,True,True,True,True
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,9d09533147bb38da8381683c5d9616691639f224cee986ec81cbd77ca574aaa8,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,e65f377f22c8472bdaf0ea366d70ec1f958b04e4202224950027010c9cbde378,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,d7fc20dce1491c8edeeb10abfdf9ff697ec604092685e51a54abe85ac7b9575b,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,2edba62c504f19999b5c902cf8c34cff5c01d49f222913475a523350e5359be9,81b006bf2d1d698d7316dd9de0aee2ecc26b0740f31b1dc45a58191c38636eed,5,5,True,0,0,0,10,10,10,10,10,10,1,1,1,True,True,True,False,False
train,leaf-classification,9fae6334c11ca8048e98bb88f4ff1e4a94c16d923ab8760e225b4ae1587e937c,f5b3e531f8fb5a4b304444bf73337db859d05d02ff7e519ba5e66657d6e5c385,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,86a77376aa282b29714e10299b75a1c2b51ddf89cb5abcdaafd7bb6dcf563712,26c9cd51e3240eb42443c2f9c4a7c6b962d10caf228401579f8add482c4205c0,3,3,True,0,0,0,3,3,3,3,3,3,1,1,1,True,True,True,False,False
train,leaf-classification,e052c530661e368efe06a9f19bee0af15951d68ad862e4ef39c66b3e32507532,ea7928e02ca790e1bab062c15b1867ef95641822050176a1b5611ebbd63626f4,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,202f50abd9b715bc234ec2e7f667634fff73c2bc5cb36fca0cfec4f03c9faf1c,a944b3caa798e5de241f114d2a43cc004f828adc2a9cc3be3d3b4556f2e8e2ab,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,c96f3b605d45fc5b4b2e780c4a0f404e362e421c93254dc2a13b761cf12e1681,f62367bca2e61ac2c797150d3a969cac39ae89a7b2aff1311cfa976107a2be07,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
train,leaf-classification,9fae6334c11ca8048e98bb88f4ff1e4a94c16d923ab8760e225b4ae1587e937c,368d2fb185d737ea8e50dbfcb77a41b27d133cbf24a128dc4c086a27189aaa3c,3,2,True,1,1,0,1,3,3,1,3,3,2,1,1,False,True,True,True,True
